gold_id,latitude,longitude
Go0004317,44.376262,-110.690383
Go0004319,39.643333,-70.462
Go0004323,39.537,141.121
Go0004336,34.052,-118.243
Go0004358,47.633,-122.256
Go0004359,41.526357,-70.668322
Go0004360,47.633,-122.256
Go0004362,48.7,-3.97
Go0004363,39.6197,-118.94594
Go0004364,47.67,9.16
Go0004365,11.35,142.41
Go0004366,53.565785,108.209486
Go0004367,-2.042025,29.407518
Go0004375,52.104217,6.060133
Go0004376,43.009,40.989
Go0004377,52.011,4.36
Go0004382,37.242752,131.870364
Go0004383,37.242752,131.870364
Go0004387,57.147493,-2.095392
Go0004389,48.991572,16.767425
Go0004394,42.886875,-78.877875
Go0004404,58.393,19.895997
Go0004406,-33.5055,-56.8894
Go0004410,41.38,2.18
Go0004418,12.25,109.199
Go0004422,47.633,-122.256
Go0004423,48.826,154.125
Go0004424,-38.139,176.247
Go0004450,40.75,-73.98
Go0004452,48.856667,2.350987
Go0004453,51.800473,-0.803289
Go0004495,2.482574,3.131104
Go0004497,58.3938,19.895997
Go0004498,36.829,138.217
Go0004501,10.131,-83.518
Go0004503,48.624712,2.430844
Go0004540,35.159545,126.852601
Go0004544,29.425037,-98.493722
Go0004562,65.825611,21.690596
Go0004566,27.78,126.88
Go0004573,43.062096,141.354376
Go0004574,43.062096,141.354376
Go0004591,50.087811,14.42046
Go0004597,42.35892,-71.05781
Go0004609,42.886875,-78.877875
Go0004623,49.790708,9.948693
Go0004634,25.119109,-80.417838
Go0004654,51.5013,-0.126
Go0004668,-38.058,176.361
Go0004672,-5.14549,119.4016
Go0004684,26.75602,94.20945
Go0004685,45.423,-75.697
Go0004687,32.84,-117.258
Go0004717,44.5,11.34
Go0004740,8.565568,16.083082
Go0004742,44.9369,-91.3928
Go0004761,38.9007,-77.0362
Go0004765,35.704016,139.685325
Go0004779,12.230558,109.201183
Go0004780,64.27951,-20.36138
Go0004786,-22.16889,-176.60028
Go0004803,51.5,-3.23
Go0004805,35.689488,139.691706
Go0004815,38.25222,140.335602
Go0004817,30,-165
Go0004820,37.87,-122.27
Go0004821,43.32,-90.82
Go0004824,23.133333,-82.366667
Go0004837,54.10114,13.3885
Go0004851,1.3733,32.2903
Go0004856,-68.55,78.25
Go0004857,32.927838,-112.304867
Go0004858,32.927838,-112.304867
Go0004859,32.972495,-112.302704
Go0004860,51.481,-3.18
Go0004861,-77.613983,163.184624
Go0004863,43.07,-89.4
Go0004867,7.378841,3.895278
Go0004874,59.86,17.64
Go0004876,38.635184,-90.262725
Go0004881,38.35,-0.48
Go0004895,32.349568,-64.713955
Go0004896,2.42,101.85
Go0004897,26.135833,-80.129444
Go0004903,42.697144,-84.378797
Go0004909,44.02,-92.47
Go0004910,59.92,10.75
Go0004920,-19.827271,34.836109
Go0004924,44.5,11.34
Go0004925,32.927,-112.304
Go0004926,32.927838,-112.304867
Go0004927,-24.6,-69.53
Go0004930,32.972495,-112.302704
Go0004940,-20,-173
Go0004943,44.03,-116.96
Go0004972,52.885,-163
Go0004992,32.227832,-110.943784
Go0005002,-31.96,115.84
Go0005003,15,100
Go0005025,51.027,9.9447
Go0005027,32.349568,-64.713465
Go0005039,42.697144,-84.378797
Go0005042,43.0210892,-76.4778834
Go0005043,40.4433,-79.9591
Go0005059,44.5,11.34
Go0005060,39.083916,-77.156823
Go0005065,50.1,14.33
Go0005066,52.202,0.131
Go0005073,41.526357,-70.668322
Go0005078,36.123175,-97.069644
Go0005094,39.3,-76.62
Go0005097,54.428539,110.613136
Go0005098,37.74,-122.46
Go0005106,54.331723,10.142734
Go0005108,5.4,100.2333
Go0005110,62.390836,17.306916
Go0005113,49.5,8.47
Go0005122,45.77,4.83
Go0005139,35.66,139.33
Go0005152,36.05,-102.51
Go0005154,36.350412,127.384548
Go0005156,43.064615,141.346807
Go0005157,30.417,-91.167
Go0005158,11.162815,41.780548
Go0005159,-24.913333,145.138333
Go0005169,30.873351,120.124512
Go0005171,44.652348,-124.063185
Go0005199,32.016667,131.35
Go0005173,26.09,119.29
Go0005182,22.32,114.17
Go0005184,-37.813611,144.963056
Go0005200,30.840634,-115.283758
Go0005224,44.543652,-110.79792
Go0005230,35.689488,139.691706
Go0005240,29.759956,-95.362534
Go0005241,51.503376,-0.087329
Go0005257,43.6,3.883333
Go0005259,37.775206,-122.419209
Go0005267,35.861729,139.645482
Go0005273,51.481307,-3.180498
Go0005295,35.689488,139.691706
Go0006371,25.79,-80.22
Go0005321,51.497,-0.111
Go0005323,36.455556,-116.866667
Go0005333,31.5,35.49
Go0005334,-2.343556,36.045844
Go0005336,33.974,-83.419
Go0005340,55.676111,12.568333
Go0005358,47.369,8.538
Go0005379,44.376262,-110.690383
Go0005409,43.07,-89.4
Go0005411,2.3,104.12
Go0005433,38.892091,-77.024055
Go0005435,40.19,141.78
Go0005436,45.350278,33.025
Go0005437,31.1,35.383333
Go0005449,45.052237,7.515389
Go0005452,51.500152,-0.126236
Go0005456,51.5,-0.12
Go0005460,42.44,-76.5
Go0005482,23.709921,90.407143
Go0005484,38.09943,-122.04692
Go0005487,32.222,-110.924
Go0005490,44.76,-110.74
Go0005500,-26.406446,114.278297
Go0005502,31.500653,35.490986
Go0005555,-22.76,-51.33
Go0005561,25.6667,-100.3
Go0005578,51.517752,-0.174094
Go0005607,46.9866,18.9115
Go0005614,35.423298,136.760654
Go0005626,38,-123.01
Go0005660,35.18,136.906389
Go0005676,51.53,9.92
Go0005679,52.64,1.74
Go0005694,57.243,-2.686
Go0005776,41.5215,-70.6816
Go0005794,39.93,116.39
Go0005824,35.661,138.641
Go0005831,25.11,99.16
Go0005840,57.333333,20.05
Go0005849,37.825278,-122.296389
Go0005853,-1.45,-48.48
Go0005855,22.29,70.79
Go0005857,51.533,9.933
Go0005858,48.139,11.58
Go0005859,41.503,-5.746
Go0005867,33.878,139.602
Go0005880,51.96,5.67
Go0005885,53.7,7.71
Go0005888,22.760875,120.637579
Go0005910,23.34593,90.71093
Go0005911,38.978181,-76.49404
Go0005917,42.81,-73.94
Go0005919,52.17,10.55
Go0007062,32.7,-117.25
Go0005928,57.47,-4.23
Go0005931,37.871,-122.272
Go0005933,36.5693,-121.86
Go0005935,28.063861,89.682599
Go0005939,30.396867,30.316417
Go0005947,23.005,-157.989
Go0005967,7.528,81.357
Go0005970,59.332,18.064
Go0005973,56.1601,10.211
Go0005975,56.1601,10.211
Go0005990,47.99964,7.855167
Go0006004,51.01,3.74
Go0006008,37.170891,-80.417547
Go0006012,-23.523322,-46.638565
Go0006014,40.651893,-119.376659
Go0006015,41.051289,-119.02879
Go0006017,37.4018,-122.245
Go0006045,69.05,20.833333
Go0006046,69.0096,20.9385
Go0006055,51.513871,7.465782
Go0006060,-26.430214,114.20145
Go0006711,44.354886,-103.763954
Go0006097,50.56667,-4.23333
Go0006098,48.9,-123.88333
Go0006099,22.066667,-74.066667
Go0006109,41.961571,-122.430983
Go0006117,46.3262052,7.5722559
Go0006120,22.396428,114.109497
Go0006129,44.5,11.34
Go0006131,38.684009,-76.40213
Go0006132,-6.164948,39.202602
Go0006137,-77.534,166.354
Go0006138,43.371491,-8.39597
Go0006139,58.58778,18.24667
Go0006167,38.012,-118.976
Go0006168,47.663,9.175
Go0006171,52.528,13.378
Go0006177,63.51611,19.81583
Go0006179,54.13333,7.86667
Go0006182,-37.7023,144.4459
Go0006183,-34.894119,-56.067451
Go0006200,40.68,-122.2
Go0006203,40.677339,-122.522194
Go0006210,35.18,136.906389
Go0006211,35.18,136.906389
Go0006212,35.18,136.906389
Go0006215,36.01,-84.263
Go0006216,52.3512,-0.12245
Go0006217,-20.752222,176.184722
Go0006218,33.2811,-115.7878
Go0006219,40.74179,-72.915
Go0006220,29.46667,34.91667
Go0006223,42.4587,-75.0528
Go0006244,44.630844,-110.440292
Go0006259,63.51611,19.81583
Go0006260,32.85,-117.25
Go0006263,-42.88667,147.78333
Go0006285,38.699015,-76.415863
Go0006358,44.599,-110.503
Go0006298,27,-111
Go0006299,36,-122.13333
Go0006300,34,132
Go0006307,50.25,-4.216667
Go0006308,35.18,136.906
Go0006309,28.65,140.82
Go0006316,40.594649,-7.872571
Go0006317,48.318,7.441
Go0006318,-1.916345,36.251907
Go0006321,44.603028,-110.865194
Go0006324,36.947098,129.530165
Go0006325,53.45,8.2
Go0006337,-77,-168
Go0006338,-77.549513,166.166825
Go0006340,64.000353,-21.200194
Go0006349,35.18,136.906389
Go0006354,54.518929,159.975815
Go0006355,42.406669,-85.40053
Go0006375,47.393,-119.492
Go0006380,20.673,-101.354
Go0006382,-15.793,34.993
Go0006386,51.5,-0.12
Go0006387,51.5,-0.12
Go0006390,51.5,-0.12
Go0006391,-33.88,151.19
Go0006393,35.69,139.75
Go0006403,38.977181,-77.028691
Go0006404,38.977181,-77.028691
Go0006417,42.27,-83.726
Go0006434,-22.663,-66.236
Go0006440,-22.93,-43.23
Go0006441,-22.93,-43.23
Go0006462,40.742,-74.172
Go0006464,-22.93,-43.23
Go0006465,-22.93,-43.23
Go0006467,45.083582,13.633425
Go0006502,-22.93,-43.23
Go0006504,-22.93,-43.23
Go0006506,41.61,-70.57
Go0006519,37.16,-3.59
Go0006524,30.67,104.07
Go0006527,49.128754,4.147545
Go0006530,-22.93,-43.23
Go0006533,36.010783,-84.27
Go0006535,32.42,-104.228
Go0006536,23.75298511,120.9498753
Go0006537,37.436,138.838
Go0006540,41.66667,2.8
Go0006541,58.233,38.12
Go0006543,40.4433,-79.9591
Go0006545,35.69,139.75
Go0006547,35.69,139.75
Go0006548,35.69,139.75
Go0006550,37.76854,-25.331441
Go0006554,-11.941,34.419
Go0006556,-9.06667,-136.98333
Go0006558,-20.000081,-114.999989
Go0006565,35.780381,139.612391
Go0006567,38.977181,-77.028691
Go0006576,32.806322,130.718651
Go0006583,36.786,137.908
Go0006604,42.272511,-83.66696
Go0006610,46.9577,-117.0263
Go0006614,35.69,139.75
Go0006616,42.34,-83.04
Go0006626,42.372749,-71.056938
Go0006627,31.78,35.21
Go0006636,37.774,-122.419
Go0006638,60.388,5.331
Go0006641,44.354886,-103.763954
Go0006642,56.51,82.5
Go0006650,57.333333,20.05
Go0006651,44.354886,-103.763954
Go0006654,-1.944676,36.252237
Go0006657,57.617655,19.499173
Go0006663,45.817,8.826
Go0006677,36.000785,-84.275494
Go0006678,-26.990619,30.810757
Go0006680,46.986,8.339
Go0006683,42.682684,-70.832826
Go0006695,45.321,60.642
Go0006697,-22.93,-43.23
Go0006698,-22.93,-43.23
Go0006702,56.463,84.962
Go0006703,32.84,-117.258
Go0006712,36.355,-79.661
Go0006719,44.376262,-110.690383
Go0006720,50.814788,8.769239
Go0006743,54.97784,-1.612916
Go0006747,51.5,-0.12
Go0006753,-33.911276,150.97474
Go0006754,44.354886,-103.763954
Go0006755,-12.49,-4.99
Go0006756,30.0769,119.9103
Go0006777,43.569,114.063
Go0006785,43.2,114.016
Go0006787,34.69,135.195
Go0006792,38.09943,-122.04692
Go0006794,-1.9446,36.2522
Go0006800,43.916,115.616
Go0006801,31.911,79.173
Go0006804,40.853,14.153
Go0006809,43.916667,115.616667
Go0006819,35.861,139.645
Go0006837,18.086,-67.145
Go0006841,31.392,90.009
Go0006851,47.711,13.623
Go0006852,36.465,-6.196
Go0006880,13.330266,14.100133
Go0006886,48.673,8.183
Go0006890,38.544,-121.74
Go0006907,34.204,117.284
Go0006910,21.460467,-157.787657
Go0006917,-25.916,27.75
Go0006928,43.793,87.627
Go0006930,-42.498662,-64.000096
Go0006931,36.066,120.382
Go0006933,45.112,25.793
Go0006935,43.793,87.627
Go0006957,24.081,32.91
Go0006958,45.2333,116.5166
Go0006997,37.56,126.96
Go0007009,40.75,-73.98
Go0007015,10.885,-1.089
Go0007016,39.746,-104.99
Go0007017,32.298,-90.184
Go0007018,47.639,13.764
Go0007020,15.425,73.983
Go0007021,41.446,113.873
Go0007023,78.924,11.955
Go0007031,53.722222,7.722222
Go0007036,-12.044,-77.022
Go0007039,31.2135,29.9443
Go0007065,35.059529,-98.470459
Go0007072,31.333333,84.083333
Go0007073,41.83,-87.75
Go0007074,31.496,35.496
Go0007076,30.46,120.166
Go0007077,38.345,-0.481
Go0007078,15.425,73.983
Go0007080,45.545,-73.639
Go0007085,36.386111,137.761111
Go0007105,43.793,87.627
Go0007107,15.425,73.983
Go0007108,43.793,87.627
Go0007110,43.916,115.616
Go0007112,49.221,119.765
Go0007113,24.081,32.91
Go0007114,35.059529,-98.470459
Go0007116,56.464,36.468
Go0007117,31.333333,84.083333
Go0007118,45.233333,116.533333
Go0007119,52.58,-0.25
Go0007133,10.761,106.662
Go0007135,22.012,100.799
Go0007136,13.183,-59.55
Go0007186,-26.421,114.278
Go0007140,44.9348,82.9788
Go0007162,32.42,-104.228
Go0007163,43.793,87.627
Go0007164,43.793,87.627
Go0007183,50.708,-71.8981
Go0007185,15.425,73.983
Go0007187,43,-83
Go0007188,15.425,73.983
Go0007190,33,92
Go0007191,37.521,-122.029
Go0007192,31.448584,35.403503
Go0007206,35.69,139.75
Go0007214,33.83,-84.4
Go0007216,33.83,-84.4
Go0007217,33.83,-84.4
Go0007218,33.83,-84.4
Go0007221,33.83,-84.4
Go0007222,33.83,-84.4
Go0007223,33.83,-84.4
Go0007224,33.83,-84.4
Go0007227,33.83,-84.4
Go0007228,33.83,-84.4
Go0007230,22.341,114.281
Go0007231,42.8,-77.52
Go0007232,42.8,-77.52
Go0007233,33.2652,-115.7115
Go0007237,-11.251,-74.636
Go0007256,42.886,-78.878
Go0007257,30.92,113.572
Go0007260,53.723692,8.172912
Go0007264,-40.380901,175.614753
Go0007321,21.44,-157.78
Go0007349,40.776,-119.394
Go0007350,30.459,-97.838
Go0007354,37.438682,25.328178
Go0007379,33.423,-90.915
Go0007382,33.83,-84.4
Go0007386,-24.9133,145.138
Go0007389,-31.41,-56
Go0007391,-41.0335,147.667
Go0007392,-32.53333,-71.48333
Go0007393,-34.98,117.96
Go0007394,36.975,24.743
Go0007395,-13.65,32.63
Go0007410,-13.525,-71.972
Go0007414,33.83,-84.4
Go0007415,33.83,-84.4
Go0007416,33.83,-84.4
Go0007418,33.83,-84.4
Go0007423,33.96,-83.38
Go0007429,37.441,101.813
Go0007433,41.526,-70.673
Go0007434,41.526,-70.673
Go0007436,-31.799722,18.621111
Go0007438,37.128333,25.443333
Go0007445,27.76667,111.4667
Go0007450,39.943,116.418
Go0007469,30.4166,30.333
Go0007471,43.495921,3.834114
Go0007502,33.83,-84.4
Go0007503,33.83,-84.4
Go0007504,33.83,-84.4
Go0007506,33.83,-84.4
Go0007507,33.83,-84.4
Go0007508,33.83,-84.4
Go0007510,33.83,-84.4
Go0007511,33.83,-84.4
Go0007537,69.01,20.83
Go0007541,44.7242924,-110.7056131
Go0007553,33.83,-84.4
Go0007555,33.83,-84.4
Go0007556,33.83,-84.4
Go0007557,33.83,-84.4
Go0007558,33.83,-84.4
Go0007559,33.83,-84.4
Go0007560,33.83,-84.4
Go0007561,33.83,-84.4
Go0007562,33.83,-84.4
Go0007563,33.83,-84.4
Go0007564,33.83,-84.4
Go0007565,33.83,-84.4
Go0007599,33.83,-84.4
Go0007601,33.83,-84.4
Go0007603,33.83,-84.4
Go0007604,33.83,-84.4
Go0007605,33.83,-84.4
Go0007606,33.83,-84.4
Go0007607,33.83,-84.4
Go0007608,33.83,-84.4
Go0007609,33.83,-84.4
Go0007610,33.83,-84.4
Go0007611,33.83,-84.4
Go0007612,40.714,-74.005
Go0007621,45.803,126.535
Go0007647,32.866,-117.252
Go0007672,-40.35,175.61
Go0007677,33.83,-84.4
Go0007678,33.83,-84.4
Go0007679,33.83,-84.4
Go0007680,33.83,-84.4
Go0007681,33.83,-84.4
Go0007682,33.83,-84.4
Go0007683,33.83,-84.4
Go0007684,33.83,-84.4
Go0007685,33.83,-84.4
Go0007686,33.83,-84.4
Go0007687,33.83,-84.4
Go0007688,33.83,-84.4
Go0007689,33.83,-84.4
Go0007696,33.83,-84.4
Go0007707,-38.0667,176.3667
Go0007712,-1.28,36.82
Go0007716,33.83,-84.4
Go0007718,33.83,-84.4
Go0007719,33.83,-84.4
Go0007720,33.83,-84.4
Go0007721,33.83,-84.4
Go0007722,33.83,-84.4
Go0007723,33.83,-84.4
Go0007724,33.83,-84.4
Go0007725,33.83,-84.4
Go0007726,33.83,-84.4
Go0007732,50.819,8.769
Go0007745,22.3,114.19
Go0007747,-22.929194,-42.390149
Go0007748,33.83,-84.4
Go0007750,33.83,-84.4
Go0007751,33.83,-84.4
Go0007752,33.83,-84.4
Go0007753,33.83,-84.4
Go0007755,33.83,-84.4
Go0007757,33.83,-84.4
Go0007758,33.83,-84.4
Go0007759,33.83,-84.4
Go0007760,33.83,-84.4
Go0007793,33.83,-84.4
Go0007795,33.83,-84.4
Go0007796,33.83,-84.4
Go0007797,33.83,-84.4
Go0007798,33.83,-84.4
Go0007799,33.83,-84.4
Go0007800,33.83,-84.4
Go0007801,33.83,-84.4
Go0007802,33.83,-84.4
Go0007803,33.83,-84.4
Go0007804,33.83,-84.4
Go0007805,33.83,-84.4
Go0007837,33.83,-84.4
Go0007838,33.83,-84.4
Go0007839,33.83,-84.4
Go0007841,33.83,-84.4
Go0007842,33.83,-84.4
Go0007843,33.83,-84.4
Go0007844,33.83,-84.4
Go0007845,33.83,-84.4
Go0007848,33.83,-84.4
Go0007861,33.83,-84.4
Go0007897,39.1,-84.5
Go0007904,59.865,17.63
Go0007906,32.45,105.843
Go0007909,39.89,3.09
Go0007910,33.906602,73.393734
Go0007938,58.75,48.98
Go0007940,32.45,105.843
Go0007941,26.98,47.58
Go0007942,24.108,117.294
Go0007945,44.317,87.663
Go0007946,28.9,48.18
Go0007947,44.317,87.663
Go0007957,43.1835,141.4252
Go0007960,17.333,76.83
Go0007978,53.475174,8.223553
Go0007994,-22.9125,-43.2372
Go0007996,55.6803,12.5714
Go0007997,47.009,8.345
Go0007998,1.319,103.853
Go0007999,33.531,-81.721
Go0008000,-31.471,115.084
Go0008008,-27.7,-48.5228
Go0008081,-27.46,153.04
Go0008100,22.396428,114.109497
Go0008133,42.33,-71.07
Go0008151,37.8406,-122.2896
Go0008152,50.814788,8.769239
Go0008196,14.62,-90.53
Go0008202,39.93,116.39
Go0008205,-77.575867,163.529033
Go0008221,51.29345,0.43772
Go0008224,38.246,48.295
Go0008225,33.99,-118.18
Go0008229,25.47,-80.336468
Go0008231,42.886,-78.878
Go0008240,56.53103,2.643609
Go0008241,21.460467,-157.787657
Go0008243,45.5,-73.55
Go0008245,46.65,8.583
Go0008258,33.946066,-83.372183
Go0008259,51.9013,-8.4732
Go0008262,49.91,5.37
Go0008268,43.521232,3.899617
Go0008272,22,-158
Go0008273,-26,-42
Go0008274,21,-157
Go0008276,-11,-32
Go0008283,40.2221,-112.7442
Go0008286,37.896,-122.25
Go0008290,45.31,9.5
Go0008295,32.122,-110.932
Go0008296,43.61,3.88
Go0008306,51.937228,5.705355
Go0008332,54.9166,8.3186
Go0008334,41.23,-73.06
Go0008337,42.886,-78.878
Go0008338,40.44,-79.995
Go0008339,40.44,-79.995
Go0008340,40.44,-79.995
Go0008341,51.842,5.854
Go0008355,42.886,-78.878
Go0008356,42.886,-78.878
Go0008357,32.802,-96.769
Go0008361,20.4621,85.8812
Go0008364,55.398487,10.420596
Go0008373,60.169,24.938
Go0008382,31.35,-110.256
Go0008384,37.7,-122.3
Go0008387,37.831,-122.285
Go0008391,51.251951,7.452031
Go0008403,55,-7.33
Go0008421,48.4055,11.7505
Go0008427,18.339,-64.7292
Go0008431,55.398487,10.420596
Go0008439,53.483,-2.233
Go0008441,39.129,117.184
Go0008455,37.42,-75.69
Go0008470,44.479459,-110.649262
Go0008475,58.452,15.627
Go0008476,24.191,107.264
Go0008487,63.870162,-22.558676
Go0008496,48.129,11.584
Go0008508,33.583,130.4
Go0008509,39.52,-0.37
Go0008511,38.451,-84.404
Go0008539,40.716,-74.007
Go0008548,18.188,-66.371
Go0008551,-33.856,151.21
Go0008564,38.35,-0.48
Go0008572,53.3157365,-9.6715803
Go0008586,50.262,-5.051
Go0008599,38.08094,-122.072039
Go0008600,37.4,126.24
Go0008630,40.849,14.251
Go0008631,40.849,14.251
Go0008664,52.514,6.092
Go0008641,37.9279,139.0373
Go0008663,54.095,159.427
Go0008735,-12.116,-77.042
Go0008775,9.542534,138.11013
Go0008782,38.999,-77.096
Go0008801,43.86005,-69.650145
Go0008804,45.438,-73.483
Go0008813,38.999,-77.096
Go0008814,38.999,-77.096
Go0008815,38.976,-77.034
Go0008816,38.977,-77.031
Go0008821,25.444515,81.839905
Go0008830,-34.6,-58.4
Go0008832,44.3395898,-68.034432
Go0008841,38.977,-77.031
Go0008842,38.999,-77.096
Go0008843,38.977,-77.031
Go0008844,38.977,-77.031
Go0008851,44.3395898,-68.034432
Go0008852,47.957498,-122.529373
Go0008860,54.108,159.427
Go0008861,12.238,-68.374
Go0008863,49.412,-7.57
Go0008865,39.977,-77.031
Go0008866,39.977,-77.031
Go0008879,57.339,20.049
Go0008884,42.443,-76.502
Go0008889,33.83,-84.4
Go0008898,-40.355,175.611
Go0008900,39.977,-77.031
Go0008916,68.695,15.413
Go0008917,55.75,37.62
Go0008925,-40.355,175.611
Go0008930,40.849,14.251
Go0008935,61.533333,-150.45
Go0008939,34.07,-117.86
Go0008940,18.268,-65.76
Go0008948,46.175,6.538
Go0008953,33.779,78.668
Go0009015,59.8,17.65
Go0009016,59.8,17.65
Go0009017,59.8,17.65
Go0009018,59.8,17.6
Go0009104,44.3338,-68.058094
Go0009105,44.3395898,-68.034432
Go0009136,63.66,7.71
Go0009137,41.528,-70.673
Go0009171,36.668,117.02
Go0009197,18.681305,-99.10135
Go0009201,-22.9,-43.211
Go0009205,51.506423,-0.130781
Go0009206,37.78,119.25
Go0009207,36.466605,-116.862293
Go0009209,14.60085,144.77629
Go0009210,52.071,4.292
Go0009232,47.264383,1.563536
Go0009288,18.188,-66.371
Go0009311,54.5,159.96
Go0009319,32.302,-1.089
Go0009321,-15.78,35.004
Go0009352,-29.402,-51.629
Go0009356,36.75429,126.301117
Go0009358,35.5,139.77
Go0009364,36.50146,-116.86752
Go0009365,36.50146,-116.86752
Go0009366,36.466605,-116.862293
Go0009371,32.302,-1.089
Go0009442,33.007674,35.325571
Go0009476,45.362,11.789
Go0009477,48.129,11.584
Go0009478,38.9,-77.031
Go0009512,27.481,94.909
Go0009513,22.574,88.364
Go0009514,17.382,78.485
Go0009517,18.97,72.821
Go0009523,46.932,-113.973
Go0009524,46.932,-113.973
Go0009525,46.932,-113.973
Go0009526,46.932,-113.973
Go0009527,46.932,-113.973
Go0009528,46.932,-113.973
Go0009576,22.537,72.974
Go0009580,28.247,-16.639
Go0009581,-40.355746,175.61219
Go0009582,36.426,10.09
Go0009583,37.147182,24.514618
Go0009584,-31.29,19.3
Go0009585,-33.68,18.69
Go0009586,-30.33,17.99
Go0009587,33.471631,-116.990719
Go0009588,-29.9125,29.16667
Go0009598,34.94,138.57
Go0009606,-22.45,117.99
Go0009607,-22.45,117.99
Go0009609,-22.7,-43.7
Go0009610,38.87997,-77.10677
Go0009611,-27.35,31.3
Go0009620,10.5,-66.92
Go0009622,53.9436,-1.0577
Go0009623,53.9436,-1.0577
Go0009624,53.9436,-1.0577
Go0009625,37.445,25.363
Go0009626,52.02558,8.536262
Go0009647,43.72,7.27
Go0009652,50.9,-1.404
Go0009658,51.387638,22.369194
Go0009659,51.206238,23.2687
Go0009660,13.16125,32.66342
Go0009661,22.28889,120.87222
Go0009662,44.633234,-123.193796
Go0009663,-30.50714,-57.71
Go0009672,22.215,71.2
Go0009691,58.263,60.82
Go0009694,-27.47,153.02
Go0009701,56.16262,10.201348
Go0009710,51.5,-0.12
Go0009718,34.94,138.57
Go0009723,41.525993,-70.676093
Go0009730,36.79499,-108.693466
Go0009734,69.372,88.235
Go0009735,45.888783,4.605968
Go0009747,48.39,-4.5
Go0009756,26.27061,73.021177
Go0009757,26.27061,73.021177
Go0009758,44.524483,9.874639
Go0009769,44.295,0.112
Go0009775,33.954,-83.38
Go0009782,44.524483,9.874639
Go0009783,-22.254586,166.612297
Go0009784,4.946111,-52.300833
Go0009785,4.880833,-52.312778
Go0009786,-21.014689,164.7411
Go0009787,-35.13531,142.0262
Go0009788,-35.32,148.25
Go0009789,46.422936,60.726814
Go0009790,42.37,-76.875999
Go0009793,31.1890535,120.2691876
Go0009794,47.96655,13.12599722
Go0009795,47.73981667,13.30166944
Go0009796,47.73981667,13.30166944
Go0009797,47.87164167,8.03378056
Go0009798,47.78338056,13.386925
Go0009803,13.06,80.249
Go0009804,41.5,87.37
Go0009809,-62.64825,-61.10508333
Go0009812,26.0794,-98.138
Go0009814,9.1663,79.8248
Go0009815,9.1663,79.8248
Go0009816,35.772096,-78.638614
Go0009817,34.05125493,-111.089437
Go0009818,40.6331249,-89.3985283
